Timestamp,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ
2024-11-01T21:28:25.9824385Z,-0.008213287,1.112462,-0.0284517,0.01186812,0.2217311,0.9750356
2024-11-01T21:28:25.9929388Z,-0.008212132,1.11246,-0.02849016,0.0112423,0.2235633,0.9746246
2024-11-01T21:28:26.0046594Z,-0.00820069,1.112455,-0.02852189,0.0104871,0.2248235,0.9743431
2024-11-01T21:28:26.0159999Z,-0.008195208,1.11244,-0.0285423,0.009809153,0.2256918,0.9741494
2024-11-01T21:28:26.0270702Z,-0.008186843,1.112427,-0.02857017,0.009332649,0.2260029,0.9740819
2024-11-01T21:28:26.0378596Z,-0.008198256,1.112406,-0.02859714,0.008267524,0.2268426,0.9738963
2024-11-01T21:28:26.0493042Z,-0.008204432,1.112414,-0.02858173,0.007400178,0.226955,0.9738771
2024-11-01T21:28:26.0598141Z,-0.008202425,1.112427,-0.02860395,0.00676314,0.2274636,0.9737631
2024-11-01T21:28:26.0719676Z,-0.008197824,1.112442,-0.02864294,0.006014368,0.2285128,0.9735224
2024-11-01T21:28:26.0831580Z,-0.00820621,1.112448,-0.02865463,0.005911477,0.2289596,0.973418
2024-11-01T21:28:26.0936655Z,-0.008214008,1.112466,-0.02867511,0.004750757,0.2297496,0.9732382
2024-11-01T21:28:26.1043761Z,-0.008218292,1.112476,-0.02868744,0.003589711,0.230459,0.9730754
2024-11-01T21:28:26.1248924Z,-0.008200831,1.112468,-0.02867295,0.00307383,0.2303666,0.9730991
2024-11-01T21:28:26.1288935Z,-0.008200831,1.112468,-0.02867295,0.002749609,0.2307925,0.9729991
2024-11-01T21:28:26.1384007Z,-0.008178377,1.112459,-0.02866952,0.004096869,0.2306122,0.9730371
2024-11-01T21:28:26.1502303Z,-0.008167148,1.112464,-0.02865679,0.0130181,0.2273805,0.9737189
2024-11-01T21:28:26.1602346Z,-0.008153973,1.112498,-0.02864707,0.03393542,0.2147675,0.9760755
2024-11-01T21:28:26.1719578Z,-0.008169578,1.112521,-0.02861831,0.1076294,0.1627597,0.9807779
2024-11-01T21:28:26.1829678Z,-0.008187919,1.112549,-0.02860234,0.1489548,0.131953,0.9800004
2024-11-01T21:28:26.1935022Z,-0.008201513,1.112579,-0.02863069,0.1907161,0.1055318,0.9759561
2024-11-01T21:28:26.2050089Z,-0.008196594,1.112601,-0.02862137,0.231148,0.08400376,0.9692853
2024-11-01T21:28:26.2160112Z,-0.008198071,1.112626,-0.02862134,0.272017,0.06163603,0.9603165
2024-11-01T21:28:26.2270137Z,-0.0081839,1.112633,-0.0286158,0.3423305,0.006961867,0.9395538
2024-11-01T21:28:26.2375458Z,-0.008180276,1.112614,-0.02863803,0.3463296,0.000150254,0.9381129
2024-11-01T21:28:26.2490531Z,-0.008182855,1.112601,-0.02864417,0.3628859,-0.01171814,0.9317599
2024-11-01T21:28:26.2603441Z,-0.00819525,1.112593,-0.0286371,0.3916133,-0.03722345,0.9193767
2024-11-01T21:28:26.2712611Z,-0.008219482,1.112589,-0.02862116,0.4041237,-0.04996199,0.9133388
2024-11-01T21:28:26.2825509Z,-0.008272609,1.112618,-0.0285661,0.4449589,-0.05483319,0.8938707
2024-11-01T21:28:26.2937235Z,-0.008272018,1.112637,-0.02858363,0.4660981,-0.05690274,0.8829013
2024-11-01T21:28:26.3055034Z,-0.008275915,1.112636,-0.02860377,0.4866905,-0.06116296,0.8714307
2024-11-01T21:28:26.3250350Z,-0.008188922,1.112659,-0.02864676,0.5250785,-0.07033773,0.8481422
2024-11-01T21:28:26.3295435Z,-0.008188922,1.112659,-0.02864676,0.5312438,-0.07237779,0.8441218
2024-11-01T21:28:26.3386142Z,-0.008129355,1.11264,-0.02866975,0.5317116,-0.07215344,0.8438463
2024-11-01T21:28:26.3494965Z,-0.008122672,1.112625,-0.02865706,0.540547,-0.07516197,0.8379497
2024-11-01T21:28:26.3599355Z,-0.008126744,1.112626,-0.02863785,0.54379,-0.07654344,0.8357233
2024-11-01T21:28:26.3709474Z,-0.008160656,1.112622,-0.02860734,0.5495555,-0.0767495,0.8319244
2024-11-01T21:28:26.3822505Z,-0.008217037,1.11262,-0.02859377,0.5520602,-0.07720822,0.8302219
2024-11-01T21:28:26.3935919Z,-0.008234584,1.112638,-0.02862127,0.5536948,-0.07619196,0.8292267
2024-11-01T21:28:26.4050807Z,-0.008256042,1.112651,-0.02863654,0.5550538,-0.07566084,0.8283663
2024-11-01T21:28:26.4155223Z,-0.008274805,1.112636,-0.02863467,0.5568841,-0.07518533,0.8271803
2024-11-01T21:28:26.4280586Z,-0.00826022,1.112623,-0.028643,0.5599458,-0.0756194,0.8250711
2024-11-01T21:28:26.4385686Z,-0.008238809,1.112606,-0.0286386,0.5613025,-0.07596791,0.8241167
2024-11-01T21:28:26.4499073Z,-0.008207003,1.112604,-0.02862385,0.5637391,-0.0764526,0.8224069
2024-11-01T21:28:26.4606177Z,-0.008171918,1.112606,-0.02862734,0.5652191,-0.07653689,0.8213827
2024-11-01T21:28:26.4720690Z,-0.008136055,1.11262,-0.02864284,0.5659285,-0.07653452,0.8208943
2024-11-01T21:28:26.4830798Z,-0.008125551,1.112632,-0.02864162,0.566303,-0.07633933,0.8206542
2024-11-01T21:28:26.4943145Z,-0.00814685,1.112651,-0.02865437,0.5679,-0.07553354,0.8196245
2024-11-01T21:28:26.5043181Z,-0.008193294,1.112648,-0.02866832,0.568029,-0.07575358,0.8195148
2024-11-01T21:28:26.5158274Z,-0.00823758,1.112642,-0.0286707,0.5685529,-0.07577558,0.8191493
2024-11-01T21:28:26.5356227Z,-0.008276286,1.112629,-0.02865744,0.5687411,-0.07669932,0.8189327
2024-11-01T21:28:26.5401278Z,-0.008276286,1.112629,-0.02865744,0.5686386,-0.07707054,0.818969
2024-11-01T21:28:26.5491366Z,-0.008253004,1.112644,-0.02864221,0.5639558,-0.07766327,0.8221449
2024-11-01T21:28:26.5601391Z,-0.008218138,1.112632,-0.02864939,0.5517902,-0.07710224,0.8304113
2024-11-01T21:28:26.5710427Z,-0.008182524,1.112659,-0.02862931,0.5295789,-0.07659902,0.8447951
2024-11-01T21:28:26.5820748Z,-0.008189328,1.112682,-0.02860311,0.4537106,-0.07076581,0.8883349
2024-11-01T21:28:26.5932073Z,-0.008173984,1.112694,-0.02861179,0.402496,-0.0667057,0.9129881
2024-11-01T21:28:26.6047140Z,-0.008184152,1.112713,-0.02862641,0.3443528,-0.05462877,0.9372496
2024-11-01T21:28:26.6172546Z,-0.008174013,1.112714,-0.02866283,0.2278917,-0.02447711,0.9733788
2024-11-01T21:28:26.6267606Z,-0.008149983,1.112706,-0.0287052,0.210944,-0.01615608,0.9773647
2024-11-01T21:28:26.6382671Z,-0.008110905,1.112695,-0.02873744,0.2007293,-0.01163394,0.9795777
2024-11-01T21:28:26.6507776Z,-0.008083727,1.112689,-0.02873719,0.184456,-0.0003941529,0.9828407
2024-11-01T21:28:26.6614435Z,-0.008082191,1.112662,-0.02875444,0.1845664,-0.0005036155,0.9828199
2024-11-01T21:28:26.6714795Z,-0.008093483,1.112653,-0.02876187,0.1730888,0.005805178,0.9848891
2024-11-01T21:28:26.6829834Z,-0.008119991,1.112646,-0.02875347,0.1645694,0.009230739,0.9863223
2024-11-01T21:28:26.6933671Z,-0.008138085,1.112653,-0.02875067,0.1602871,0.01094949,0.9870097
2024-11-01T21:28:26.7048749Z,-0.008148002,1.112668,-0.02876418,0.1563921,0.01211957,0.9876207
2024-11-01T21:28:26.7155798Z,-0.008147534,1.112663,-0.02878348,0.1506999,0.01524093,0.9884621
2024-11-01T21:28:26.7354696Z,-0.008114033,1.11269,-0.02878626,0.1506926,0.01560947,0.9884574
2024-11-01T21:28:26.7404706Z,-0.008114033,1.11269,-0.02878626,0.1454832,0.01848907,0.989188
2024-11-01T21:28:26.7499779Z,-0.008105823,1.112647,-0.02878728,0.1434883,0.0199068,0.9894518
2024-11-01T21:28:26.7609803Z,-0.008096015,1.112637,-0.02878491,0.1438302,0.01957797,0.9894087
2024-11-01T21:28:26.7719901Z,-0.00810855,1.112647,-0.02877038,0.1397634,0.02314075,0.9899145
2024-11-01T21:28:26.7820749Z,-0.008111116,1.112641,-0.0287755,0.1462105,0.02652074,0.9888979
2024-11-01T21:28:26.7933412Z,-0.008125661,1.112655,-0.02878103,0.1606722,0.03165868,0.9865
2024-11-01T21:28:26.8053555Z,-0.008124811,1.112657,-0.02878768,0.2000231,0.0439937,0.978803
2024-11-01T21:28:26.8156667Z,-0.008115292,1.112656,-0.02879787,0.2191593,0.05013808,0.9744
2024-11-01T21:28:26.8278540Z,-0.008093476,1.112645,-0.02881849,0.2255317,0.05308522,0.9727885
2024-11-01T21:28:26.8383695Z,-0.00808556,1.112633,-0.02882724,0.2257144,0.05288777,0.9727569
2024-11-01T21:28:26.8486260Z,-0.00808126,1.112648,-0.02883694,0.2360506,0.05205302,0.9703456
2024-11-01T21:28:26.8601546Z,-0.008070285,1.112658,-0.02887428,0.2396608,0.04999141,0.9695687
2024-11-01T21:28:26.8716712Z,-0.008077438,1.112669,-0.02888496,0.2438729,0.05255806,0.968382
2024-11-01T21:28:26.8822203Z,-0.008083028,1.112667,-0.02889219,0.2436276,0.0531622,0.9684107
2024-11-01T21:28:26.8933242Z,-0.008066575,1.112687,-0.0289069,0.2448542,0.05442951,0.9680309
2024-11-01T21:28:26.9048312Z,-0.008036857,1.112661,-0.02891677,0.2451107,0.05446992,0.9679637
2024-11-01T21:28:26.9154946Z,-0.008013119,1.112651,-0.02892793,0.2517194,0.05627453,0.9661628
2024-11-01T21:28:26.9265995Z,-0.007955464,1.112682,-0.02894916,0.255338,0.0554047,0.9652631
2024-11-01T21:28:26.9472006Z,-0.007966164,1.112678,-0.02891345,0.2576001,0.0558909,0.9646338
2024-11-01T21:28:26.9522013Z,-0.007966164,1.112678,-0.02891345,0.2576001,0.0558909,0.9646338
2024-11-01T21:28:26.9607075Z,-0.007979185,1.112676,-0.02897327,0.2727708,0.05904407,0.9602655
2024-11-01T21:28:26.9710908Z,-0.00800217,1.112684,-0.02897942,0.3165007,0.06349675,0.9464647
2024-11-01T21:28:26.9825979Z,-0.008035929,1.112684,-0.02899274,0.3459624,0.06427353,0.9360443
2024-11-01T21:28:26.9932373Z,-0.008078912,1.112664,-0.0290092,0.4032087,0.06500895,0.912796
2024-11-01T21:28:27.0047445Z,-0.008131344,1.112649,-0.02900177,0.4277244,0.06794296,0.9013521
2024-11-01T21:28:27.0157467Z,-0.008164789,1.112648,-0.02898153,0.4359061,0.07159191,0.8971401
2024-11-01T21:28:27.0273524Z,-0.008163996,1.112646,-0.02896279,0.4467829,0.07253949,0.8916967
2024-11-01T21:28:27.0384103Z,-0.00815046,1.112643,-0.02897565,0.4503302,0.07262044,0.889904
2024-11-01T21:28:27.0496998Z,-0.008127177,1.112647,-0.02903262,0.4534407,0.0707348,0.8884752
2024-11-01T21:28:27.0597071Z,-0.008105369,1.11263,-0.02908034,0.4590136,0.06872623,0.885767
2024-11-01T21:28:27.0707408Z,-0.008087868,1.112647,-0.02908413,0.4603781,0.06928064,0.8850154
2024-11-01T21:28:27.0827438Z,-0.008079718,1.112649,-0.02910309,0.4613292,0.07015966,0.8844507
2024-11-01T21:28:27.0943207Z,-0.008089403,1.112646,-0.02915166,0.4633175,0.0702575,0.8834029
2024-11-01T21:28:27.1048280Z,-0.008104935,1.112651,-0.02918077,0.4633934,0.0701694,0.8833701
2024-11-01T21:28:27.1156676Z,-0.008117589,1.112648,-0.02920631,0.4648396,0.06947923,0.8826646
2024-11-01T21:28:27.1266756Z,-0.008144345,1.112616,-0.02924426,0.468788,0.06896314,0.8806145
2024-11-01T21:28:27.1464681Z,-0.00819452,1.112608,-0.0292766,0.4708481,0.068556,0.8795466
2024-11-01T21:28:27.1515709Z,-0.00819452,1.112608,-0.0292766,0.4735643,0.06988125,0.8779826
2024-11-01T21:28:27.1603070Z,-0.0081771,1.112628,-0.0292725,0.4778117,0.07054456,0.8756252
2024-11-01T21:28:27.1711121Z,-0.008154233,1.112668,-0.02926729,0.4794089,0.0713945,0.8746827
2024-11-01T21:28:27.1823823Z,-0.008125946,1.112676,-0.02930411,0.4812016,0.07290731,0.8735729
2024-11-01T21:28:27.1938892Z,-0.008091899,1.11267,-0.02933735,0.4829664,0.07481194,0.8724372
2024-11-01T21:28:27.2055722Z,-0.008074567,1.112663,-0.02937043,0.4838624,0.07648765,0.8717951
2024-11-01T21:28:27.2161284Z,-0.008091344,1.112629,-0.02941228,0.4839679,0.07646945,0.8717383
2024-11-01T21:28:27.2276648Z,-0.008143134,1.112599,-0.02943878,0.4852643,0.07589354,0.8710676
2024-11-01T21:28:27.2386761Z,-0.008167178,1.112603,-0.02946094,0.4868051,0.07684751,0.8701237
2024-11-01T21:28:27.2492029Z,-0.008211542,1.112609,-0.02946045,0.486672,0.07733934,0.8701546
2024-11-01T21:28:27.2609400Z,-0.008206225,1.112609,-0.02947318,0.4868113,0.07828057,0.8699925
2024-11-01T21:28:27.2719858Z,-0.008177034,1.112635,-0.02949146,0.4872093,0.07977426,0.8696339
2024-11-01T21:28:27.2836758Z,-0.008144023,1.112632,-0.0295243,0.4792144,0.08033344,0.8740138
2024-11-01T21:28:27.2930347Z,-0.008130166,1.11263,-0.02955444,0.4604482,0.08084309,0.8839977
2024-11-01T21:28:27.3056609Z,-0.008109174,1.112624,-0.02959941,0.3864111,0.07892588,0.9189435
2024-11-01T21:28:27.3155395Z,-0.008102498,1.112618,-0.0295775,0.3864076,0.07857613,0.9189749
2024-11-01T21:28:27.3267213Z,-0.008087886,1.112611,-0.02955567,0.2656509,0.07324846,0.9612826
2024-11-01T21:28:27.3472569Z,-0.008088855,1.11262,-0.02947249,0.119879,0.07554659,0.9899099
2024-11-01T21:28:27.3512573Z,-0.008088855,1.11262,-0.02947249,0.04573601,0.08022308,0.9957271
2024-11-01T21:28:27.3612602Z,-0.008082207,1.112633,-0.02944363,-0.02638312,0.08401302,0.9961153
2024-11-01T21:28:27.3717667Z,-0.008079067,1.112668,-0.02943625,-0.08916692,0.08952814,0.9919848
2024-11-01T21:28:27.3824139Z,-0.008057175,1.112687,-0.02946222,-0.197435,0.102977,0.9748924
2024-11-01T21:28:27.3936240Z,-0.008058594,1.112704,-0.02945367,-0.2433498,0.1079984,0.9639072
2024-11-01T21:28:27.4047463Z,-0.008056126,1.112705,-0.02945076,-0.2491281,0.110831,0.962108
2024-11-01T21:28:27.4157484Z,-0.008072251,1.112699,-0.02941682,-0.2507077,0.1096308,0.9618351
2024-11-01T21:28:27.4267577Z,-0.008080276,1.112703,-0.02937624,-0.2516888,0.1094451,0.9615999
2024-11-01T21:28:27.4388243Z,-0.008088325,1.112732,-0.02932965,-0.2526624,0.1106223,0.9612099
2024-11-01T21:28:27.4493568Z,-0.008108359,1.112771,-0.02931892,-0.2541243,0.1117358,0.9606956
2024-11-01T21:28:27.4598640Z,-0.008101346,1.112784,-0.02934864,-0.2552888,0.1127634,0.9602666
2024-11-01T21:28:27.4711366Z,-0.008104846,1.112792,-0.02934198,-0.2572272,0.1139015,0.9596148
2024-11-01T21:28:27.4831396Z,-0.008109305,1.112805,-0.02932358,-0.2587374,0.1137104,0.9592314
2024-11-01T21:28:27.4934677Z,-0.008122548,1.112805,-0.02933048,-0.2633142,0.1148535,0.9578488
2024-11-01T21:28:27.5045568Z,-0.008131728,1.112777,-0.02934528,-0.2870013,0.1192655,0.9504767
2024-11-01T21:28:27.5151764Z,-0.008128597,1.112786,-0.02932954,-0.287177,0.119043,0.9504516
2024-11-01T21:28:27.5272130Z,-0.008135167,1.112794,-0.02931222,-0.3220116,0.1271343,0.9381607
2024-11-01T21:28:27.5387199Z,-0.008131159,1.112802,-0.02930599,-0.341484,0.1332903,0.9303883
2024-11-01T21:28:27.5577359Z,-0.008093834,1.112797,-0.02931251,-0.3713364,0.1451706,0.9170794
2024-11-01T21:28:27.5627372Z,-0.008093834,1.112797,-0.02931251,-0.3713364,0.1451706,0.9170794
2024-11-01T21:28:27.5715729Z,-0.008079659,1.11279,-0.02933357,-0.3772981,0.1472106,0.9143168
2024-11-01T21:28:27.5830796Z,-0.008065993,1.112794,-0.02933358,-0.386666,0.1487907,0.9101378
2024-11-01T21:28:27.5931827Z,-0.008057116,1.112783,-0.02932942,-0.3894281,0.1491261,0.9089044
2024-11-01T21:28:27.6054654Z,-0.008049869,1.112779,-0.02932017,-0.3941211,0.1493471,0.9068429
2024-11-01T21:28:27.6161475Z,-0.00805369,1.112772,-0.02931368,-0.3963236,0.1502011,0.9057413
2024-11-01T21:28:27.6266059Z,-0.008062931,1.112762,-0.02931619,-0.398144,0.1505339,0.9048873
2024-11-01T21:28:27.6381161Z,-0.008102015,1.112774,-0.02930999,-0.4000229,0.151296,0.903931
2024-11-01T21:28:27.6491201Z,-0.008136828,1.112764,-0.0293106,-0.4014209,0.1516198,0.9032568
2024-11-01T21:28:27.6606273Z,-0.008167328,1.112759,-0.02930359,-0.4036754,0.1511906,0.9023234
2024-11-01T21:28:27.6716927Z,-0.008157447,1.112757,-0.0293025,-0.4047891,0.1512694,0.9018112
2024-11-01T21:28:27.6827552Z,-0.00812171,1.112752,-0.02931267,-0.4045624,0.1535106,0.9015341
2024-11-01T21:28:27.6938044Z,-0.00808713,1.112743,-0.02932189,-0.3968045,0.1549565,0.9047291
2024-11-01T21:28:27.7054811Z,-0.008048047,1.112725,-0.0293405,-0.3793462,0.1570071,0.9118362
2024-11-01T21:28:27.7165351Z,-0.008053253,1.112729,-0.02932913,-0.3191302,0.1366838,0.9378024
2024-11-01T21:28:27.7266021Z,-0.008062134,1.112729,-0.02934046,-0.2756611,0.1219237,0.9534913
2024-11-01T21:28:27.7381091Z,-0.008063756,1.112732,-0.02934084,-0.2410635,0.1198925,0.9630754
2024-11-01T21:28:27.7581464Z,-0.008091123,1.112739,-0.02934393,-0.1611994,0.1350276,0.9776412
2024-11-01T21:28:27.7631473Z,-0.008091123,1.112739,-0.02934393,-0.1611994,0.1350276,0.9776412
2024-11-01T21:28:27.7721493Z,-0.008127524,1.112752,-0.02930393,-0.0886351,0.1394273,0.9862575
2024-11-01T21:28:27.7824920Z,-0.008146882,1.112758,-0.02928733,-0.08896254,0.1393806,0.9862346
2024-11-01T21:28:27.7935309Z,-0.008163836,1.11278,-0.02928082,-0.0586184,0.1436357,0.987893
2024-11-01T21:28:27.8052058Z,-0.008172028,1.112783,-0.02929676,-0.0002272781,0.1588345,0.9873052
2024-11-01T21:28:27.8157142Z,-0.008140927,1.112782,-0.02934358,0.04543417,0.1702413,0.9843544
2024-11-01T21:28:27.8266941Z,-0.008099454,1.112807,-0.02938116,0.04577239,0.1708334,0.9842362
2024-11-01T21:28:27.8376991Z,-0.008073129,1.112838,-0.02946084,0.1023487,0.1800857,0.9783118
2024-11-01T21:28:27.8503388Z,-0.008089758,1.112862,-0.02966302,0.1243875,0.1842678,0.9749734
2024-11-01T21:28:27.8601798Z,-0.008144366,1.112884,-0.02968944,0.1558853,0.1875673,0.9698032
2024-11-01T21:28:27.8711880Z,-0.00816973,1.112895,-0.02977276,0.1662271,0.1916964,0.9672751
2024-11-01T21:28:27.8823866Z,-0.008204623,1.112958,-0.0298798,0.1756503,0.1938782,0.9651726
2024-11-01T21:28:27.8938784Z,-0.008256526,1.113016,-0.02997719,0.1904468,0.1969055,0.9617475
2024-11-01T21:28:27.9044380Z,-0.008348602,1.113042,-0.03009235,0.1951795,0.1983916,0.9604924
2024-11-01T21:28:27.9159443Z,-0.008416844,1.113082,-0.03016664,0.1987207,0.1993297,0.9595717
2024-11-01T21:28:27.9276150Z,-0.008483564,1.113084,-0.0302336,0.2031753,0.2006054,0.9583722
2024-11-01T21:28:27.9386268Z,-0.008478528,1.113127,-0.03031862,0.2109479,0.201885,0.9564222
2024-11-01T21:28:27.9584517Z,-0.008425121,1.113172,-0.03045346,0.2193393,0.2032537,0.9542422
2024-11-01T21:28:27.9619572Z,-0.008425121,1.113172,-0.03045346,0.2193393,0.2032537,0.9542422
2024-11-01T21:28:27.9717353Z,-0.008391556,1.113172,-0.03051819,0.2225007,0.2034195,0.9534746
2024-11-01T21:28:27.9822279Z,-0.008368062,1.113185,-0.03057473,0.2243377,0.2043235,0.9528507
2024-11-01T21:28:27.9934023Z,-0.008374169,1.113217,-0.0306282,0.2255932,0.205054,0.9523973
2024-11-01T21:28:28.0046502Z,-0.00838948,1.113256,-0.0307251,0.2280538,0.2035045,0.9521435
2024-11-01T21:28:28.0162944Z,-0.008426433,1.113229,-0.03083452,0.2281553,0.2033948,0.9521427
2024-11-01T21:28:28.0268013Z,-0.00845326,1.113259,-0.03086318,0.2294521,0.2023049,0.9520633
2024-11-01T21:28:28.0384057Z,-0.008462691,1.113255,-0.03087821,0.2297763,0.2023378,0.9519781
2024-11-01T21:28:28.0499023Z,-0.008458319,1.113279,-0.03089198,0.2308636,0.2027518,0.9516269
2024-11-01T21:28:28.0594879Z,-0.00846151,1.113308,-0.03088999,0.2322182,0.2028604,0.9512741
2024-11-01T21:28:28.0710816Z,-0.008437243,1.113285,-0.03091848,0.2349001,0.203463,0.9504866
2024-11-01T21:28:28.0821963Z,-0.008417634,1.11328,-0.0309329,0.2358627,0.2039798,0.9501374
2024-11-01T21:28:28.0936959Z,-0.008408602,1.113272,-0.03098431,0.2368096,0.204865,0.9497113
2024-11-01T21:28:28.1045378Z,-0.008408935,1.113262,-0.0310143,0.2367143,0.2050632,0.9496922
2024-11-01T21:28:28.1154614Z,-0.008419164,1.113255,-0.03099898,0.2389151,0.2070921,0.9487004
2024-11-01T21:28:28.1266001Z,-0.008421255,1.11325,-0.03097837,0.2388132,0.2070914,0.9487262
2024-11-01T21:28:28.1376121Z,-0.008411261,1.113246,-0.03094847,0.2406459,0.2076816,0.9481339
2024-11-01T21:28:28.1496149Z,-0.008407116,1.113255,-0.0309176,0.2416189,0.2076083,0.9479025
2024-11-01T21:28:28.1694673Z,-0.008398098,1.113247,-0.03094288,0.2430114,0.2077723,0.9475105
2024-11-01T21:28:28.1741129Z,-0.008398098,1.113247,-0.03094288,0.2442847,0.2084185,0.947041
2024-11-01T21:28:28.1826198Z,-0.008445136,1.113257,-0.03096021,0.2422162,0.2104712,0.9471183
2024-11-01T21:28:28.1935534Z,-0.008508176,1.113261,-0.03097058,0.2304362,0.2086406,0.9504569
2024-11-01T21:28:28.2051743Z,-0.008560461,1.113269,-0.0309271,0.1806615,0.1938347,0.9642559
2024-11-01T21:28:28.2161759Z,-0.008622905,1.113248,-0.03087668,0.1405809,0.1789215,0.973768
2024-11-01T21:28:28.2271783Z,-0.008651279,1.113249,-0.0307872,0.0924343,0.1625635,0.9823589
2024-11-01T21:28:28.2377779Z,-0.008665815,1.113258,-0.03069258,0.03897682,0.1484707,0.9881484
2024-11-01T21:28:28.2498303Z,-0.008657879,1.113284,-0.03059804,0.05785666,-0.1051238,0.9927747
2024-11-01T21:28:28.2603727Z,-0.008647643,1.113303,-0.03048855,0.05799898,-0.1053628,0.992741
2024-11-01T21:28:28.2720588Z,-0.008655567,1.113307,-0.0303262,0.05820462,-0.10499,0.9927685
2024-11-01T21:28:28.2825493Z,-0.008690193,1.113322,-0.03008348,0.05844984,-0.1042733,0.9928296
2024-11-01T21:28:28.2940398Z,-0.008728119,1.113304,-0.02987451,0.05866774,-0.1036172,0.9928855
2024-11-01T21:28:28.3051681Z,-0.008752909,1.113326,-0.02968372,0.05860926,-0.1043404,0.9928132
2024-11-01T21:28:28.3155403Z,-0.008704413,1.113319,-0.02968872,0.05904442,-0.1045565,0.9927647
2024-11-01T21:28:28.3275823Z,-0.008684065,1.113372,-0.02969181,0.05984957,-0.1056418,0.9926016
2024-11-01T21:28:28.3402808Z,-0.008691661,1.113318,-0.02977478,0.0614153,-0.107342,0.9923235
2024-11-01T21:28:28.3494379Z,-0.008657096,1.113307,-0.02980969,0.06188668,-0.108451,0.9921736
2024-11-01T21:28:28.3691312Z,-0.008719381,1.113337,-0.02964854,0.0628096,-0.1076313,0.9922048
2024-11-01T21:28:28.3736892Z,-0.008719381,1.113337,-0.02964854,0.0628096,-0.1076313,0.9922048
2024-11-01T21:28:28.3823069Z,-0.008753551,1.113358,-0.02954353,0.06303552,-0.1069164,0.9922678
2024-11-01T21:28:28.3937890Z,-0.008768961,1.113357,-0.02946581,0.06301051,-0.1063592,0.9923293
2024-11-01T21:28:28.4052964Z,-0.008789265,1.113356,-0.02939502,0.063024,-0.1061844,0.9923471
2024-11-01T21:28:28.4158036Z,-0.008818242,1.113342,-0.02935479,0.06293263,-0.1064233,0.9923273
2024-11-01T21:28:28.4283387Z,-0.008816475,1.113338,-0.02939798,0.06268357,-0.1069174,0.99229
2024-11-01T21:28:28.4387157Z,-0.008841913,1.113307,-0.02943066,0.06247892,-0.1072132,0.992271
2024-11-01T21:28:28.4502623Z,-0.008870535,1.113302,-0.02942503,0.06241073,-0.1075981,0.9922336
2024-11-01T21:28:28.4624801Z,-0.008865942,1.113299,-0.02943622,0.06175405,-0.1071443,0.9923238
2024-11-01T21:28:28.4727699Z,-0.008852295,1.113318,-0.0294321,0.06123596,-0.1065383,0.9924212
2024-11-01T21:28:28.4852182Z,-0.008849028,1.113338,-0.02941247,0.06129401,-0.1060216,0.9924729
2024-11-01T21:28:28.4959377Z,-0.008783218,1.11329,-0.02946775,0.06150431,-0.1061881,0.9924421
2024-11-01T21:28:28.5074336Z,-0.008738586,1.113261,-0.02949523,0.06177324,-0.1063342,0.9924098
2024-11-01T21:28:28.5176071Z,-0.008709691,1.113243,-0.02949535,0.06240239,-0.1064763,0.9923552
2024-11-01T21:28:28.5287131Z,-0.008719447,1.113257,-0.02952905,0.06200815,-0.1063015,0.9923986
2024-11-01T21:28:28.5409337Z,-0.008726562,1.113257,-0.02954177,0.06147148,-0.106269,0.9924355
2024-11-01T21:28:28.5510117Z,-0.008729322,1.113252,-0.02956128,0.06128542,-0.106088,0.9924663
2024-11-01T21:28:28.5705209Z,-0.00875687,1.113241,-0.0295841,0.06085199,-0.105763,0.9925277
2024-11-01T21:28:28.5759976Z,-0.00875687,1.113241,-0.0295841,0.06085199,-0.105763,0.9925277
2024-11-01T21:28:28.5849749Z,-0.008742031,1.113242,-0.02962023,0.06033973,-0.105563,0.9925802
2024-11-01T21:28:28.5945171Z,-0.008744087,1.113231,-0.02963333,0.06032487,-0.105586,0.9925787
2024-11-01T21:28:28.6066471Z,-0.008738654,1.113207,-0.02963891,0.06040319,-0.1056915,0.9925627
2024-11-01T21:28:28.6171892Z,-0.008738644,1.113195,-0.02963472,0.01503966,-0.3723683,0.9279632
2024-11-01T21:28:28.6281924Z,-0.008743161,1.113186,-0.02962844,0.01508943,-0.3726349,0.9278554
2024-11-01T21:28:28.6391943Z,-0.008739621,1.113195,-0.02961997,0.01491356,-0.3707717,0.9286043
2024-11-01T21:28:28.6501968Z,-0.008739177,1.113199,-0.02963244,0.01328454,-0.366708,0.9302413
2024-11-01T21:28:28.6616451Z,-0.008750899,1.113224,-0.02963511,0.01297396,-0.3618822,0.9321336
2024-11-01T21:28:28.6731512Z,-0.008744781,1.113208,-0.02970321,0.01252296,-0.3595787,0.9330307
2024-11-01T21:28:28.6846588Z,-0.008753777,1.113182,-0.02973912,0.0122224,-0.3579293,0.9336687
2024-11-01T21:28:28.6952982Z,-0.00877181,1.11316,-0.02975634,0.01167319,-0.352428,0.9357662
2024-11-01T21:28:28.7058895Z,-0.008771503,1.113155,-0.02976166,0.01125,-0.3525306,0.9357327
2024-11-01T21:28:28.7162761Z,-0.008789934,1.113145,-0.02978415,0.01531179,-0.3485801,0.9371539
